schema_version,run_id,scan_date,scan_time,scan_timestamp,ticker,company,sector,subsector,exchange,strategy,recommendation,signals_today,confidence,rank_score,portfolio_rank,regime_today,open,high,low,close,cmp,volume,opportunity_score,risk_score,trend_score,momentum_score,volume_score,quality_score,institutional_score,alpha_score,execution_score,portfolio_fit_score,composite_score,recommendation_score,above_200dma,above_50dma,accumulation_score,atr,atr_adjusted_return,atr_pct,atr_points,atr_risk_multiple,avg20_volume,avg_days,avg_loss_%,avg_win_%,bottom_10_percent,breakout_strength,bt_from,bt_to,cagr_%,cagr_%_pct,cagr_score,candle_range,candle_range_%,capital_efficiency,confidence_pct,confidence_quality,confidence_score,confidence_weighted_return,consistency_quality,conviction_momentum,cut_exits,day_chg_%,distribution_risk,downside_exposure_pct,drawdown_score,entry,entry_distance_pct,entry_ref,exp_per_day_%,expectancy,expectancy_pct,expectancy_score,expected_return_pct,expected_return_points,gap_%,hist_trades,institutional_decile,institutional_grade,institutional_participation,institutional_percentile,institutional_quintile,institutional_rank,limit_price,liquidity_efficiency,liquidity_quality,liquidity_score,max_consecutive_losses,max_drawdown_%,max_drawdown_%_pct,momentum_acceleration,momentum_band,momentum_decile,momentum_efficiency,momentum_persistence,momentum_quality,momentum_quintile,momentum_trend_ratio,opportunity_efficiency,opportunity_quality,participation_score,pct_from_200dma,pct_from_20dma,pct_from_50dma,profit_factor,profit_factor_pct,profit_factor_score,quality_band,quality_decile,quality_quintile,recommendation_band,recovery_factor,recovery_factor_pct,recovery_score,relative_momentum,relative_strength,relative_strength_pct,relative_strength_score,remaining_upside_pct,remarks,return_per_day_pct,return_to_atr_ratio,reward_quality,reward_risk_ratio,reward_risk_ratio_pct,reward_risk_score,risk_adjusted_return,risk_decile,risk_pct,risk_per_day_pct,risk_points,risk_quality,risk_quintile,risk_reward,roc,roc_strength,rsi,rsi_strength,rsi_trend_score,seq_trades,signal_date,stability_quality,status,stop_cushion_pct,stop_hit_pct,stop_hits,stop_loss,stop_loss_buffer,target,target_completion_pct,target_hit_pct,target_hits,target_hold_days,target_stop_distance_ratio,time_exits,time_loss,time_pct,time_win,top_10_percent,top_decile,top_quintile,total_return_sum_%,trade_history_score,trade_status,trail_exits,trail_pct,trend_alignment,trend_conviction,trend_decile,trend_quality,trend_quintile,trend_strength,turnover_quality,volatility_efficiency,volume_band,volume_conviction,volume_decile,volume_efficiency,volume_quintile,volume_ratio,volume_strength,win_rate,win_rate_pct,win_rate_score,yahoo,years
1.0.0,20260806_174615,2026-08-06,17:46:15,2026-08-06 17:46:15.197306,TMPV,,Automobile and Auto Components,,NSE,PASS_combined,AVOID,False,1.6,18.19,,,349.0,349.0,343.0,345.35,345.35,5209527,17.77,76.08,17.73,57.45,24.66,31.63,43.32,32.88,46.14,41.84,40.54,40.6735,False,False,4.2185,7.45,3.9954,2.16,7.45,1.9954,8034207,8.1,-3.88,6.35,False,0.0,2018-01-01,2026-08-06,-19.91,45.45454545454545,0.0,6.0,1.74,0.0863,59.09090909090909,8.49,16.0,0.1381,14.496,0.0017,0,-1.27,1.3091,4.3145,0.0,345.35,0.0,345.3500061035156,0.041,0.34,63.63636363636363,6.8,8.63,29.81,-0.23,514,4,C,29.136,31.8182,2,16,,5.6234,42.555,60.45,10,-81.94,72.72727272727273,3.0046,Average,8,3.9962,0.0,0.7526,4,3.0046,2.0023,46.925,0.1285,-2.89,2.95,-2.36,1.15,63.63636363636363,7.5,Weak,3,2,Average,2.0007,11.363636363636363,0.0,0.1038,0.64,36.36363636363637,51.6,8.6318,limited history: 8.6y (<10y) - lower confidence,0.6638,3.9954,16.98,1.64,63.63636363636363,54.7,2.0024,10,4.31,0.3315,14.9,51.99,5,1.64,6.49,59.23,53.86,81.68,84.64999999999999,124,,5.6108,ok,4.3145,57.8,297,330.45,14.9,375.16,0.0,23.9,123,13.0,2.0007,0,0,0.0,0,False,False,False,173.53,100.0,WATCH,94,18.3,0,28.2,3,37.59,2,0.0,1.4237,0.927,Weak,0.0104,5,13.2769,3,0.65,8.03,41.2,63.63636363636363,58.9,TMPV,8.6
1.0.0,20260806_174615,2026-08-06,17:46:15,2026-08-06 17:46:15.197306,VEDL,,Metals & Mining,,NSE,PASS_combined,HOLD,False,3.08,23.46,,,280.95,282.35,273.6,275.0,275.0,18488137,50.44,53.37,14.3,44.75,37.92,39.83,43.89,42.1,49.58,46.64,46.74,46.9075,False,False,6.0129,7.54,4.0,2.74,7.54,2.0,12078860,8.2,-4.43,7.22,False,0.0,2018-01-01,2026-08-06,-17.89,54.54545454545454,0.0,8.75,3.18,0.1096,68.18181818181817,16.35,30.8,0.3376,20.049,0.0037,0,-0.72,1.083,5.48,0.0,275.0,0.0,275.0,0.075,0.62,68.18181818181817,12.4,10.96,30.14,1.43,556,5,C,47.065,45.4545,3,13,,13.4866,61.325,84.73,11,-79.98,59.09090909090909,1.4343,Average,4,4.0,0.0,0.6173,2,1.4343,2.0,51.905,0.8488,-45.64,3.61,-3.56,1.25,72.72727272727273,12.5,Weak,4,2,Average,2.0,25.0,0.0,0.121,-7.84,13.636363636363637,30.4,10.96,limited history: 8.6y (<10y) - lower confidence,0.9133,4.0,47.93,1.63,59.09090909090909,54.3,1.9998,6,5.48,0.4567,15.07,51.46,3,1.63,3.93,48.57,50.64,69.8,76.6,113,,3.8235,ok,5.48,55.4,308,259.93,15.07,305.14,0.0,29.5,164,12.0,2.0,0,0,0.0,0,False,False,False,344.89,100.0,WATCH,84,15.1,0,25.555,2,29.525,1,0.0,3.9411,0.7299,Weak,0.0471,9,7.1634,5,1.53,27.56,43.3,77.27272727272727,61.9,VEDL,8.6
1.0.0,20260807_103459,2026-08-07,10:34:59,2026-08-07 10:34:59.302839,ADANIENSOL,,Power,,NSE,PASS_combined,BUY,False,8.73,42.11,,,1620.0,1633.1,1606.0,1631.9,1631.9,384723,70.29,56.35,55.29,27.21,26.99,59.98,56.05,59.62,39.74,65.26,60.93,61.457,True,True,-0.826,47.65,4.0,2.92,47.65,2.0,1932346,6.9,-5.0,10.81,False,10.0,2018-01-01,2026-08-07,-22.3,27.27272727272727,0.0,27.1,1.66,0.1168,90.9090909090909,46.32,87.3,1.0197,45.145,-0.0315,0,0.73,2.4333,5.8392,0.0,1631.9,0.0,1631.9000244140625,0.221,1.53,86.36363636363636,30.6,11.68,190.59,0.0,666,9,B,31.924,81.8182,5,5,,17.9311,33.09,39.19,6,-88.43,81.81818181818183,-1.4144,Weak,2,3.9997,0.2,0.5848,1,-1.4144,2.0,63.32,0.6844,36.01,-2.63,2.44,1.52,86.36363636363636,26.0,Average,10,5,Strong,2.0001,34.090909090909086,0.0,-0.3605,27.07,90.9090909090909,100.0,11.679,limited history: 8.6y (<10y) - lower confidence,1.46,4.0,61.48,2.16,90.9090909090909,72.0,2.0,8,5.84,0.73,95.29,78.98,4,2.16,-4.13,11.31,48.91,55.69,72.27499999999999,148,,14.1046,ok,5.8392,57.4,382,1536.61,95.29,1822.49,0.0,34.1,227,8.0,2.0001,6,6,0.9,0,False,False,True,1019.89,100.0,WATCH,51,7.7,2,50.403,5,41.25,3,100.0,4.3347,0.6849,Weak,0.0175,5,58.4,3,0.2,7.84,41.3,68.18181818181817,59.0,ADANIENSOL,8.6
1.0.0,20260807_103459,2026-08-07,10:34:59,2026-08-07 10:34:59.302839,ADANIENT,,Metals & Mining,,NSE,PASS_combined,WATCH,True,8.01,44.52,,UPTREND,3025.9,3036.6,3014.0,3019.0,3019.0,241520,27.2,80.85,33.24,41.64,22.29,50.16,51.41,37.99,46.56,57.71,50.39,51.4345,True,False,-0.0528,65.27,4.0046,2.16,65.27,2.0,1082542,9.0,-4.25,10.12,False,5.5,2018-01-01,2026-08-07,-9.75,90.9090909090909,0.0,22.6,0.75,0.0865,86.36363636363636,42.5,80.1,0.6929,35.68,-0.0015,0,-0.23,1.7705,4.3239,0.0,3019.0,0.0,3019.0,0.198,1.79,90.9090909090909,35.8,8.65,261.09,-0.0,730,5,C,27.82,50.0,3,12,,8.6076,26.615,30.94,9,-76.91,45.45454545454545,-0.1111,Average,5,4.0038,0.11,0.7526,3,-0.1111,2.0023,54.025,0.7193,22.76,-2.16,-0.97,1.73,90.9090909090909,36.5,Average,7,4,Average,2.0001,95.45454545454544,0.0,-0.0192,25.58,77.27272727272727,100.0,8.6482,limited history: 8.6y (<10y) - lower confidence,0.6654,4.0046,21.34,2.38,95.45454545454544,79.3,2.0024,10,4.32,0.3323,130.54,90.49,5,2.38,-0.24,27.89,45.75,42.78,64.375,142,2026-08-07,10.519,ok,4.3239,55.5,405,2888.46,130.54,3280.09,0.0,32.9,240,13.0,2.0001,9,9,1.2,0,False,False,False,1309.35,100.0,NEW,76,10.4,1,34.047,4,37.44,2,50.0,2.985,0.927,Weak,0.0176,3,39.3182,2,0.22,8.98,42.1,72.72727272727273,60.1,ADANIENT,8.6
1.0.0,20260807_103459,2026-08-07,10:34:59,2026-08-07 10:34:59.302839,BHEL,,Capital Goods,,NSE,PASS_combined,WATCH,False,0.38,19.63,,,406.95,416.8,406.45,416.2,416.2,2428282,54.81,49.53,60.06,41.44,29.2,48.33,52.16,60.61,34.8,49.66,53.31,51.972,True,True,-0.0494,11.62,4.0,2.79,11.62,2.0,13099972,6.4,-4.62,8.25,False,9.5,2018-01-01,2026-08-07,-28.16,9.090909090909092,0.0,10.35,2.49,0.1116,54.54545454545454,2.02,3.8,0.0424,24.868,-0.0,0,1.97,2.3445,5.5815,0.0,416.2,0.0,416.2000122070313,0.011,0.07,54.54545454545454,1.4,11.16,46.46,-0.29,590,6,C,31.519,59.0909,3,10,,14.4617,50.515,71.83,9,-94.1,95.45454545454544,-0.0932,Average,4,4.001,0.19,0.6081,2,-0.0932,2.0,52.17,0.0276,30.68,0.85,3.7,1.02,54.54545454545454,1.0,Average,6,3,Average,2.0,34.090909090909086,0.0,-0.001,6.58,59.09090909090909,66.4,11.1629,limited history: 8.6y (<10y) - lower confidence,1.395,4.0,54.59,1.79,72.72727272727273,59.7,2.0,6,5.58,0.6975,23.23,59.62,3,1.79,-0.26,27.81,56.05,84.86,90.125,152,,15.847,ok,5.5815,62.5,369,392.97,23.23,462.66,0.0,26.6,157,8.0,2.0,3,3,0.5,0,False,False,False,41.28,100.0,WATCH,61,10.3,2,58.558,6,50.75,3,100.0,4.3664,0.7168,Weak,0.0007,6,58.7368,3,0.19,7.27,36.4,36.36363636363637,52.0,BHEL,8.6
1.0.0,20260807_103459,2026-08-07,10:34:59,2026-08-07 10:34:59.302839,DEEPAKNTR,,Chemicals,,NSE,PASS_combined,BUY,False,0.0,10.19,,,1770.9,1835.0,1762.0,1773.4,1773.4,831502,84.3,32.29,87.28,55.74,31.57,55.84,64.13,90.85,25.63,55.08,69.1,63.2065,True,True,10.7352,59.46,4.003,3.35,59.46,2.003,389684,7.6,-3.99,5.94,False,106.5,2018-01-01,2026-08-07,-13.47,72.72727272727273,0.0,73.0,4.12,0.1341,25.0,0.0,0.0,0.0,32.498,0.0,0,2.11,1.0703,6.7052,0.0,1773.4,0.0,1773.4000244140625,-0.01,-0.07,45.45454545454545,0.0,13.41,237.82,1.97,517,10,B,51.136,90.9091,5,3,,19.3793,42.205,52.84,12,-75.9,40.909090909090914,1.5045,Average,7,4.0031,2.13,0.5192,4,1.5045,1.9985,58.295,0.0,9.13,5.42,7.45,0.97,45.45454545454545,0.0,Average,9,5,Strong,2.0,77.27272727272727,0.0,0.0,-5.03,18.181818181818183,37.4,13.4104,limited history: 8.6y (<10y) - lower confidence,1.341,4.003,84.4,1.49,45.45454545454545,49.7,1.9985,2,6.71,0.671,118.91,43.93,1,1.49,5.04,50.4,64.1,84.25,89.75000000000001,116,,20.0644,ok,6.7052,59.6,308,1654.49,118.91,2011.22,0.0,28.0,145,10.0,2.0,0,0,0.0,0,True,True,True,-37.34,100.0,WATCH,64,12.4,2,78.286,10,71.51,5,100.0,87.28,0.5966,Weak,0.0,9,6.2958,5,2.13,100.0,39.5,50.0,56.4,DEEPAKNTR,8.6
1.0.0,20260807_103459,2026-08-07,10:34:59,2026-08-07 10:34:59.302839,ETERNAL,,Consumer Services,,NSE,PASS_combined,WATCH,True,1.64,23.8,,UPTREND,314.0,316.85,313.5,313.9,313.9,3972182,58.95,32.26,73.01,54.45,35.85,50.33,55.07,73.35,33.78,43.53,57.42,52.4575,True,True,1.4532,8.93,3.993,2.85,8.93,1.9965,34272647,7.9,-4.14,5.38,False,6.0,2021-07-23,2026-08-07,-20.38,31.818181818181817,0.0,3.35,1.07,0.1138,63.63636363636363,8.7,16.4,0.1866,33.423,0.0033,0,-0.74,2.5446,5.6929,0.0,313.9,0.0,313.8999938964844,0.038,0.3,59.09090909090909,6.0,11.38,35.73,-0.71,373,8,C,35.817,77.2727,4,6,,15.3117,58.2,80.55,6,-64.28,22.727272727272727,4.2491,Average,7,3.9939,0.12,0.597,4,4.2491,2.0,45.605,0.054,15.0,5.39,13.66,1.14,59.09090909090909,7.0,Average,7,4,Average,1.9994,4.545454545454546,0.0,0.1986,30.8,95.45454545454544,100.0,11.3826,limited history: 5.0y (<10y) - lower confidence,1.0345,3.993,57.51,1.3,27.27272727272727,43.3,1.9998,1,5.69,0.5173,17.87,33.98,1,1.3,12.11,80.54,65.91,76.85,85.22500000000001,82,2026-08-07,18.9636,ok,5.6929,53.1,198,296.03,17.87,349.63,0.0,33.5,125,11.0,1.9994,1,1,0.3,0,False,False,False,113.27,100.0,NEW,49,13.1,2,78.483,9,63.73,5,100.0,2.402,0.7018,Weak,0.002,10,94.8333,5,0.12,3.29,46.6,95.45454545454544,66.6,ETERNAL,5.0
1.0.0,20260807_103459,2026-08-07,10:34:59,2026-08-07 10:34:59.302839,HAL,,Capital Goods,,NSE,PASS_combined,HOLD,False,3.43,31.15,,,4925.0,4975.0,4885.5,4917.5,4917.5,538655,16.11,48.61,78.73,61.49,30.41,52.07,53.95,58.09,34.91,39.09,50.57,45.407,True,True,4.9632,99.49,4.005,2.02,99.49,2.005,821033,7.9,-4.08,7.81,False,33.0,2018-04-02,2026-08-07,-12.16,81.81818181818183,0.0,89.5,1.82,0.0809,72.72727272727273,18.2,34.3,0.2775,38.801,0.0088,0,-0.05,1.2169,4.0466,0.0,4917.5,0.0,4917.5,0.089,0.7,72.72727272727273,14.0,8.09,397.98,0.1,676,6,C,33.717,54.5455,3,11,,5.3344,37.78,45.15,9,-80.91,68.18181818181817,3.7228,Strong,10,4.0065,0.66,0.7934,5,3.7228,1.9975,32.36,1.1659,13.18,6.94,10.6,1.29,77.27272727272727,14.5,Average,8,4,Average,2.0,90.9090909090909,0.0,0.2579,7.55,63.63636363636363,68.9,8.0931,limited history: 8.3y (<10y) - lower confidence,0.6742,4.005,13.92,1.91,77.27272727272727,63.7,1.9976,6,4.05,0.3375,198.99,65.9,3,1.91,7.52,60.97,76.01,35.58,59.97499999999999,135,,26.0695,ok,4.0466,59.2,400,4718.51,198.99,5315.48,0.0,27.4,185,12.0,2.0,0,0,0.0,0,False,False,False,474.4,100.0,WATCH,91,13.5,2,80.296,10,70.11,5,100.0,26.7603,0.9889,Weak,0.0226,8,12.2576,4,0.66,33.99,40.2,59.09090909090909,57.4,HAL,8.3
1.0.0,20260807_103459,2026-08-07,10:34:59,2026-08-07 10:34:59.302839,HDFCBANK,,Financial Services,,NSE,PASS_combined,AVOID,False,0.0,7.68,,,733.0,736.0,732.9,733.6,733.6,4361906,0.0,42.0,4.47,34.94,30.22,11.16,15.88,13.14,32.72,6.77,5.19,11.127,False,False,-0.186,12.4,4.0,1.69,12.4,2.0,29198855,7.1,-3.26,2.09,True,0.0,2018-01-01,2026-08-07,-9.0,95.45454545454544,0.0,3.1,0.42,0.0676,25.0,0.0,0.0,0.0,7.385,-0.0,0,-0.1,1.4696,3.3806,0.0,733.6,0.0,733.5999755859375,-0.206,-1.47,13.636363636363637,0.0,6.76,49.6,-0.18,120,1,E,34.384,4.5455,1,22,,0.0,56.215,82.21,8,-56.13,13.636363636363637,-0.7337,Weak,2,4.0007,0.0,0.9134,1,-0.7337,2.0,21.0,0.0,-14.11,-3.95,-4.89,0.32,9.090909090909092,0.0,Very Weak,1,1,Very Weak,2.0,54.54545454545454,0.0,-0.0,-0.63,27.27272727272727,48.4,6.7612,limited history: 8.6y (<10y) - lower confidence,0.9657,4.0,0.0,0.64,4.545454545454546,21.3,1.9998,5,3.38,0.4829,24.8,0.0,3,0.64,-1.24,23.63,35.36,0.32,38.4,43,,1.6617,ok,3.3806,65.0,78,708.8,24.8,783.2,0.0,7.5,9,7.0,2.0,0,0,0.0,0,False,False,False,-176.85,100.0,WATCH,33,27.5,0,7.625,1,19.705,1,0.0,0.2235,1.1834,Weak,0.0,7,45.0667,4,0.15,5.0,33.3,15.909090909090908,47.6,HDFCBANK,8.6
1.0.0,20260807_103459,2026-08-07,10:34:59,2026-08-07 10:34:59.302839,HINDALCO,,Metals & Mining,,NSE,PASS_combined,AVOID,False,0.0,10.44,,,1017.0,1034.25,1017.0,1032.9,1032.9,1280879,16.01,39.4,72.64,62.37,23.15,40.27,45.05,56.32,22.96,27.13,38.26,35.4955,True,True,2.2624,21.37,3.9952,2.07,21.37,2.0,4608158,8.2,-3.91,5.26,False,14.0,2018-01-01,2026-08-07,-9.85,86.36363636363636,0.0,17.25,1.67,0.0827,25.0,0.0,0.0,0.0,26.422,0.0,0,0.57,1.6172,4.1369,0.0,1032.9,0.0,1032.9000244140625,-0.035,-0.29,36.36363636363637,0.0,8.27,85.47,-0.97,580,4,D,27.917,36.3636,2,15,,5.215,41.825,60.5,5,-61.54,18.181818181818183,3.9034,Strong,10,3.9975,0.28,0.7777,5,3.9034,1.9976,27.705,0.0,10.02,6.24,3.63,0.88,36.36363636363637,0.0,Average,5,3,Weak,2.0002,68.18181818181817,0.0,0.0,1.44,36.36363636363637,53.6,8.2748,limited history: 8.6y (<10y) - lower confidence,0.6362,3.9952,16.31,1.35,36.36363636363637,45.0,1.9975,3,4.14,0.3185,42.73,36.6,2,1.35,8.08,63.36,65.19,79.79,87.025,109,,23.6612,ok,4.1369,59.0,342,990.17,42.73,1118.37,0.0,22.9,133,13.0,2.0002,0,0,0.0,0,False,False,False,-168.89,100.0,WATCH,105,18.1,2,73.911,8,67.505,4,100.0,9.0001,0.965,Weak,0.0,4,29.5357,2,0.28,12.39,39.5,50.0,56.4,HINDALCO,8.6
1.0.0,20260807_103459,2026-08-07,10:34:59,2026-08-07 10:34:59.302839,HSCL,,Chemicals,,NSE,PASS_combined,BUY,False,0.07,21.74,,,761.4,771.95,754.75,766.65,766.65,2956141,100.0,41.57,60.14,37.54,29.85,52.53,58.76,78.95,31.47,61.69,66.05,64.7665,True,True,-0.928,28.55,4.0054,3.72,28.55,2.0027,9188999,7.0,-4.66,7.18,False,16.0,2018-01-01,2026-08-07,-16.79,59.09090909090909,0.0,17.2,2.24,0.149,50.0,0.37,0.7,0.0104,24.197,-0.0,0,0.74,2.8182,7.448,0.0,766.65,0.0,766.6500244140625,0.002,0.01,50.0,0.2,14.9,114.21,0.05,542,9,B,34.637,86.3636,5,4,,21.1864,52.585,75.32,8,-79.57,54.54545454545454,-0.7796,Weak,3,4.0047,0.32,0.4739,2,-0.7796,2.0,70.785,0.0103,42.0,2.31,9.89,1.01,50.0,0.5,Average,9,5,Strong,2.0002,45.45454545454545,0.0,-0.002,26.33,86.36363636363636,100.0,14.8973,limited history: 8.6y (<10y) - lower confidence,1.6556,4.0054,100.0,1.54,50.0,51.3,2.0,4,7.45,0.8278,57.1,46.54,2,1.54,-2.9,16.56,60.1,100.0,99.75,138,,12.7415,ok,7.448,58.9,319,709.55,57.1,880.86,0.0,29.2,158,9.0,2.0002,4,4,0.7,0,False,False,True,8.01,100.0,WATCH,61,11.3,2,57.772,6,48.84,3,100.0,8.8165,0.5376,Weak,0.0002,7,46.5625,4,0.32,14.66,39.5,50.0,56.4,HSCL,8.6
1.0.0,20260807_103459,2026-08-07,10:34:59,2026-08-07 10:34:59.302839,INDUSINDBK,,Financial Services,,NSE,PASS_combined,AVOID,False,0.0,10.55,,,1010.3,1014.9,1007.1,1007.5,1007.5,193883,25.92,39.66,58.75,37.72,16.65,27.74,32.72,44.48,13.78,22.7,23.29,27.03,True,True,0.02,22.72,3.9912,2.26,22.72,1.9956,1928485,8.7,-3.57,3.31,False,5.0,2018-01-01,2026-08-07,-18.17,50.0,0.0,7.8,0.77,0.0902,25.0,0.0,0.0,0.0,20.955,0.0,0,-0.86,2.0545,4.5102,0.0,1007.5,0.0,1007.5,-0.142,-1.23,18.181818181818183,0.0,9.02,90.89,-0.58,342,2,D,11.465,18.1818,1,19,,7.9509,21.85,27.05,5,-78.71,50.0,0.0885,Weak,3,3.9917,0.1,0.7244,2,0.0885,2.0,32.79,0.0,12.89,-1.05,4.31,0.48,18.181818181818183,0.0,Weak,2,1,Weak,2.0002,11.363636363636363,0.0,0.0,9.41,68.18181818181817,73.5,9.0213,limited history: 8.6y (<10y) - lower confidence,0.5011,3.9912,26.24,0.93,13.636363636363637,31.0,1.9996,4,4.51,0.2506,45.44,14.62,2,0.93,0.2,29.77,51.95,68.11,79.875,85,,18.0215,ok,4.5102,63.7,218,962.06,45.44,1098.39,0.0,12.9,44,18.0,2.0002,2,2,0.6,0,False,False,False,-422.31,100.0,WATCH,78,22.8,2,56.762,5,48.235,3,100.0,1.2631,0.885,Very Weak,0.0,2,90.2,1,0.1,2.15,33.9,22.727272727272727,48.4,INDUSINDBK,8.6
1.0.0,20260807_103459,2026-08-07,10:34:59,2026-08-07 10:34:59.302839,IREDA,,Financial Services,,NSE,PASS_combined,AVOID,False,0.0,5.38,,,120.5,121.9,120.45,120.64,120.64,1604826,15.21,50.46,8.19,42.15,23.1,14.38,23.48,23.66,28.94,16.46,12.79,19.1215,False,False,0.0429,2.48,4.0049,2.05,2.48,2.0,4845267,4.2,-5.21,3.59,True,0.0,2023-11-29,2026-08-07,-20.02,40.909090909090914,0.0,1.45,1.2,0.0821,25.0,0.0,0.0,0.0,7.077,0.0,0,-0.31,1.5414,4.1031,13.2,120.64,0.0,120.63999938964844,-0.746,-3.16,4.545454545454546,0.0,8.21,9.9,-0.43,30,1,E,30.369,9.0909,1,21,,4.9869,43.8,64.5,4,-43.41,9.090909090909092,0.0634,Average,5,4.003,0.0,0.7849,3,0.0634,2.0024,32.835,0.0,-7.3,-0.31,-2.4,0.21,4.545454545454546,0.0,Very Weak,1,1,Very Weak,2.0,77.27272727272727,0.0,0.0,-3.25,22.727272727272727,41.9,8.2062,limited history: 2.7y (<10y) - lower confidence,2.7367,4.0049,15.51,0.69,9.090909090909092,23.0,2.0024,7,4.1,1.3667,4.95,2.07,4,0.69,0.13,29.47,45.01,39.75,62.525,20,,2.6852,ok,4.1031,73.3,22,115.69,4.95,130.54,0.0,13.3,4,3.0,2.0,0,0,0.0,0,False,False,False,-94.79,40.0,WATCH,4,13.3,0,14.808,2,25.17,1,0.0,1.2473,0.9768,Weak,0.0,4,24.8788,2,0.33,15.23,23.3,4.545454545454546,33.3,IREDA,2.7
1.0.0,20260807_103459,2026-08-07,10:34:59,2026-08-07 10:34:59.302839,LAURUSLABS,,Healthcare,,NSE,PASS_combined,STRONG BUY,True,13.16,50.31,1.0,UPTREND,1838.0,1848.0,1833.2,1844.9,1844.9,536055,35.85,62.76,82.75,57.83,34.86,70.5,69.1,67.26,54.06,63.93,74.58,66.1815,True,True,4.41,41.43,3.9911,2.25,41.43,1.9956,2150172,9.1,-4.34,8.9,False,12.5,2018-01-01,2026-08-07,-12.87,77.27272727272727,0.0,14.8,0.8,0.0898,95.45454545454544,69.82,100.0,1.1818,66.707,0.3055,0,0.54,1.8,4.4913,0.0,1844.9,0.0,1844.9000244140625,0.269,2.43,95.45454545454544,48.6,8.98,165.73,0.16,645,10,B,42.178,95.4545,5,2,,11.0308,39.965,45.07,8,-80.69,63.63636363636363,7.84,Average,8,3.9925,0.25,0.7272,4,7.84,2.0,49.305,1.4055,56.52,10.5,20.51,2.15,95.45454545454544,57.5,Strong,10,5,Strong,2.0001,86.36363636363636,0.0,2.3214,45.63,100.0,100.0,8.9831,limited history: 8.6y (<10y) - lower confidence,0.5987,3.9911,25.71,2.05,86.36363636363636,68.3,2.0003,9,4.49,0.2993,82.86,73.23,5,2.05,17.64,100.0,79.87,19.81,50.32499999999999,131,2026-08-07,25.4615,ok,4.4913,48.1,310,1762.04,82.86,2010.63,0.0,33.2,214,15.0,2.0001,1,1,0.2,0,True,True,True,1569.96,100.0,NEW,120,18.6,2,91.068,10,70.29,5,100.0,8.8377,0.8889,Weak,0.0329,9,35.92,5,0.25,10.68,51.2,100.0,73.1,LAURUSLABS,8.6
1.0.0,20260807_103459,2026-08-07,10:34:59,2026-08-07 10:34:59.302839,NESTLEIND,,Fast Moving Consumer Goods,,NSE,PASS_combined,AVOID,True,0.0,13.22,,UPTREND,1523.0,1549.5,1520.0,1547.0,1547.0,446140,26.37,35.99,70.35,59.08,18.24,39.66,43.69,58.93,14.96,28.36,36.65,35.611,True,True,1.2906,35.0,4.0044,2.26,35.0,2.0044,2512301,10.0,-2.9,4.11,False,9.0,2018-01-01,2026-08-07,-2.96,100.0,0.0,29.5,1.91,0.0905,25.0,0.0,0.0,0.0,24.753,0.0,0,0.78,1.9153,4.5255,23.7,1547.0,0.0,1547.0,-0.045,-0.45,31.818181818181817,0.0,9.05,140.01,-0.78,174,4,D,18.734,31.8182,2,16,,8.089,30.025,41.81,10,-38.15,4.545454545454546,3.1726,Average,9,4.0046,0.18,0.7242,5,3.1726,1.9978,31.18,0.0,16.65,4.75,7.77,0.76,31.818181818181817,0.0,Weak,4,2,Weak,1.9999,100.0,0.0,0.0,5.84,54.54545454545454,64.6,9.0504,limited history: 8.6y (<10y) - lower confidence,0.4525,4.0044,26.64,1.42,40.909090909090914,47.3,1.9978,3,4.53,0.2265,70.01,40.26,2,1.42,7.17,59.48,68.74,65.29,78.15,40,2026-08-07,21.5798,ok,4.5255,63.8,111,1476.99,70.01,1687.01,0.0,16.1,28,20.0,1.9999,0,0,0.0,0,False,False,False,-77.5,100.0,NEW,35,20.1,2,73.8,8,64.715,4,100.0,4.7134,0.884,Very Weak,0.0,2,50.2778,1,0.18,6.7,35.1,27.27272727272727,50.1,NESTLEIND,8.6
